Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
349	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-12521B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-12521B.json traces/644.nab_s-12521B.champsimtrace.xz
350	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-5853B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-5853B.json traces/644.nab_s-5853B.champsimtrace.xz
351	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-7928B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-7928B.json traces/644.nab_s-7928B.champsimtrace.xz
352	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-9322B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-9322B.json traces/644.nab_s-9322B.champsimtrace.xz
353	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-1227B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-1227B.json traces/648.exchange2_s-1227B.champsimtrace.xz
354	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-1247B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-1247B.json traces/648.exchange2_s-1247B.champsimtrace.xz
355	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-1511B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-1511B.json traces/648.exchange2_s-1511B.champsimtrace.xz
356	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-1699B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-1699B.json traces/648.exchange2_s-1699B.champsimtrace.xz
357	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-1712B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-1712B.json traces/648.exchange2_s-1712B.champsimtrace.xz
358	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-210B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-210B.json traces/648.exchange2_s-210B.champsimtrace.xz
359	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-353B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-353B.json traces/648.exchange2_s-353B.champsimtrace.xz
360	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-387B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-387B.json traces/648.exchange2_s-387B.champsimtrace.xz
361	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-584B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-584B.json traces/648.exchange2_s-584B.champsimtrace.xz
362	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/648.exchange2_s-72B.yaml --json results/1c/hbm1_llc/champsim/648.exchange2_s-72B.json traces/648.exchange2_s-72B.champsimtrace.xz
363	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/649.fotonik3d_s-10881B.yaml --json results/1c/hbm1_llc/champsim/649.fotonik3d_s-10881B.json traces/649.fotonik3d_s-10881B.champsimtrace.xz
364	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/649.fotonik3d_s-1176B.yaml --json results/1c/hbm1_llc/champsim/649.fotonik3d_s-1176B.json traces/649.fotonik3d_s-1176B.champsimtrace.xz
365	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/649.fotonik3d_s-1B.yaml --json results/1c/hbm1_llc/champsim/649.fotonik3d_s-1B.json traces/649.fotonik3d_s-1B.champsimtrace.xz
366	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/649.fotonik3d_s-7084B.yaml --json results/1c/hbm1_llc/champsim/649.fotonik3d_s-7084B.json traces/649.fotonik3d_s-7084B.champsimtrace.xz
367	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/649.fotonik3d_s-8225B.yaml --json results/1c/hbm1_llc/champsim/649.fotonik3d_s-8225B.json traces/649.fotonik3d_s-8225B.champsimtrace.xz
368	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-1007B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-1007B.json traces/654.roms_s-1007B.champsimtrace.xz
369	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-1021B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-1021B.json traces/654.roms_s-1021B.champsimtrace.xz
370	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-1070B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-1070B.json traces/654.roms_s-1070B.champsimtrace.xz
371	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-1390B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-1390B.json traces/654.roms_s-1390B.champsimtrace.xz
372	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-1613B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-1613B.json traces/654.roms_s-1613B.champsimtrace.xz
373	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-293B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-293B.json traces/654.roms_s-293B.champsimtrace.xz
374	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-294B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-294B.json traces/654.roms_s-294B.champsimtrace.xz
375	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-523B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-523B.json traces/654.roms_s-523B.champsimtrace.xz
376	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/654.roms_s-842B.yaml --json results/1c/hbm1_llc/champsim/654.roms_s-842B.json traces/654.roms_s-842B.champsimtrace.xz
377	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/657.xz_s-2302B.yaml --json results/1c/hbm1_llc/champsim/657.xz_s-2302B.json traces/657.xz_s-2302B.champsimtrace.xz
378	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/657.xz_s-3167B.yaml --json results/1c/hbm1_llc/champsim/657.xz_s-3167B.json traces/657.xz_s-3167B.champsimtrace.xz
379	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/657.xz_s-4994B.yaml --json results/1c/hbm1_llc/champsim/657.xz_s-4994B.json traces/657.xz_s-4994B.champsimtrace.xz
380	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/657.xz_s-56B.yaml --json results/1c/hbm1_llc/champsim/657.xz_s-56B.json traces/657.xz_s-56B.champsimtrace.xz
381	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/600.perlbench_s-1273B.yaml --json results/1c/hbm2/champsim/600.perlbench_s-1273B.json traces/600.perlbench_s-1273B.champsimtrace.xz
382	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/600.perlbench_s-210B.yaml --json results/1c/hbm2/champsim/600.perlbench_s-210B.json traces/600.perlbench_s-210B.champsimtrace.xz
383	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/600.perlbench_s-570B.yaml --json results/1c/hbm2/champsim/600.perlbench_s-570B.json traces/600.perlbench_s-570B.champsimtrace.xz
384	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/602.gcc_s-1850B.yaml --json results/1c/hbm2/champsim/602.gcc_s-1850B.json traces/602.gcc_s-1850B.champsimtrace.xz
385	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/602.gcc_s-2226B.yaml --json results/1c/hbm2/champsim/602.gcc_s-2226B.json traces/602.gcc_s-2226B.champsimtrace.xz
386	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/602.gcc_s-2375B.yaml --json results/1c/hbm2/champsim/602.gcc_s-2375B.json traces/602.gcc_s-2375B.champsimtrace.xz
387	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/602.gcc_s-734B.yaml --json results/1c/hbm2/champsim/602.gcc_s-734B.json traces/602.gcc_s-734B.champsimtrace.xz
388	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-1080B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-1080B.json traces/603.bwaves_s-1080B.champsimtrace.xz
389	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-1740B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-1740B.json traces/603.bwaves_s-1740B.champsimtrace.xz
390	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-2609B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-2609B.json traces/603.bwaves_s-2609B.champsimtrace.xz
391	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-2931B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-2931B.json traces/603.bwaves_s-2931B.champsimtrace.xz
392	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-3699B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-3699B.json traces/603.bwaves_s-3699B.champsimtrace.xz
393	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-5359B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-5359B.json traces/603.bwaves_s-5359B.champsimtrace.xz
394	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/603.bwaves_s-891B.yaml --json results/1c/hbm2/champsim/603.bwaves_s-891B.json traces/603.bwaves_s-891B.champsimtrace.xz
395	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-1152B.yaml --json results/1c/hbm2/champsim/605.mcf_s-1152B.json traces/605.mcf_s-1152B.champsimtrace.xz
396	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-1536B.yaml --json results/1c/hbm2/champsim/605.mcf_s-1536B.json traces/605.mcf_s-1536B.champsimtrace.xz
397	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-1554B.yaml --json results/1c/hbm2/champsim/605.mcf_s-1554B.json traces/605.mcf_s-1554B.champsimtrace.xz
398	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-1644B.yaml --json results/1c/hbm2/champsim/605.mcf_s-1644B.json traces/605.mcf_s-1644B.champsimtrace.xz
399	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-472B.yaml --json results/1c/hbm2/champsim/605.mcf_s-472B.json traces/605.mcf_s-472B.champsimtrace.xz
400	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-484B.yaml --json results/1c/hbm2/champsim/605.mcf_s-484B.json traces/605.mcf_s-484B.champsimtrace.xz
401	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-665B.yaml --json results/1c/hbm2/champsim/605.mcf_s-665B.json traces/605.mcf_s-665B.champsimtrace.xz
402	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-782B.yaml --json results/1c/hbm2/champsim/605.mcf_s-782B.json traces/605.mcf_s-782B.champsimtrace.xz
403	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/605.mcf_s-994B.yaml --json results/1c/hbm2/champsim/605.mcf_s-994B.json traces/605.mcf_s-994B.champsimtrace.xz
404	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/607.cactuBSSN_s-2421B.yaml --json results/1c/hbm2/champsim/607.cactuBSSN_s-2421B.json traces/607.cactuBSSN_s-2421B.champsimtrace.xz
405	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/607.cactuBSSN_s-3477B.yaml --json results/1c/hbm2/champsim/607.cactuBSSN_s-3477B.json traces/607.cactuBSSN_s-3477B.champsimtrace.xz
406	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/607.cactuBSSN_s-4004B.yaml --json results/1c/hbm2/champsim/607.cactuBSSN_s-4004B.json traces/607.cactuBSSN_s-4004B.champsimtrace.xz
407	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/607.cactuBSSN_s-4248B.yaml --json results/1c/hbm2/champsim/607.cactuBSSN_s-4248B.json traces/607.cactuBSSN_s-4248B.champsimtrace.xz
408	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/619.lbm_s-2676B.yaml --json results/1c/hbm2/champsim/619.lbm_s-2676B.json traces/619.lbm_s-2676B.champsimtrace.xz
409	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/619.lbm_s-2677B.yaml --json results/1c/hbm2/champsim/619.lbm_s-2677B.json traces/619.lbm_s-2677B.champsimtrace.xz
410	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/619.lbm_s-3766B.yaml --json results/1c/hbm2/champsim/619.lbm_s-3766B.json traces/619.lbm_s-3766B.champsimtrace.xz
411	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/619.lbm_s-4268B.yaml --json results/1c/hbm2/champsim/619.lbm_s-4268B.json traces/619.lbm_s-4268B.champsimtrace.xz
412	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/620.omnetpp_s-141B.yaml --json results/1c/hbm2/champsim/620.omnetpp_s-141B.json traces/620.omnetpp_s-141B.champsimtrace.xz
413	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/620.omnetpp_s-874B.yaml --json results/1c/hbm2/champsim/620.omnetpp_s-874B.json traces/620.omnetpp_s-874B.champsimtrace.xz
414	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/621.wrf_s-575B.yaml --json results/1c/hbm2/champsim/621.wrf_s-575B.json traces/621.wrf_s-575B.champsimtrace.xz
415	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/621.wrf_s-6673B.yaml --json results/1c/hbm2/champsim/621.wrf_s-6673B.json traces/621.wrf_s-6673B.champsimtrace.xz
416	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/621.wrf_s-8065B.yaml --json results/1c/hbm2/champsim/621.wrf_s-8065B.json traces/621.wrf_s-8065B.champsimtrace.xz
417	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/621.wrf_s-8100B.yaml --json results/1c/hbm2/champsim/621.wrf_s-8100B.json traces/621.wrf_s-8100B.champsimtrace.xz
418	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/623.xalancbmk_s-10B.yaml --json results/1c/hbm2/champsim/623.xalancbmk_s-10B.json traces/623.xalancbmk_s-10B.champsimtrace.xz
419	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/623.xalancbmk_s-165B.yaml --json results/1c/hbm2/champsim/623.xalancbmk_s-165B.json traces/623.xalancbmk_s-165B.champsimtrace.xz
420	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/623.xalancbmk_s-202B.yaml --json results/1c/hbm2/champsim/623.xalancbmk_s-202B.json traces/623.xalancbmk_s-202B.champsimtrace.xz
421	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/623.xalancbmk_s-325B.yaml --json results/1c/hbm2/champsim/623.xalancbmk_s-325B.json traces/623.xalancbmk_s-325B.champsimtrace.xz
422	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/623.xalancbmk_s-592B.yaml --json results/1c/hbm2/champsim/623.xalancbmk_s-592B.json traces/623.xalancbmk_s-592B.champsimtrace.xz
423	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/623.xalancbmk_s-700B.yaml --json results/1c/hbm2/champsim/623.xalancbmk_s-700B.json traces/623.xalancbmk_s-700B.champsimtrace.xz
424	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/625.x264_s-12B.yaml --json results/1c/hbm2/champsim/625.x264_s-12B.json traces/625.x264_s-12B.champsimtrace.xz
425	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/625.x264_s-18B.yaml --json results/1c/hbm2/champsim/625.x264_s-18B.json traces/625.x264_s-18B.champsimtrace.xz
426	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/625.x264_s-20B.yaml --json results/1c/hbm2/champsim/625.x264_s-20B.json traces/625.x264_s-20B.champsimtrace.xz
427	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/625.x264_s-33B.yaml --json results/1c/hbm2/champsim/625.x264_s-33B.json traces/625.x264_s-33B.champsimtrace.xz
428	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/625.x264_s-39B.yaml --json results/1c/hbm2/champsim/625.x264_s-39B.json traces/625.x264_s-39B.champsimtrace.xz
429	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/627.cam4_s-490B.yaml --json results/1c/hbm2/champsim/627.cam4_s-490B.json traces/627.cam4_s-490B.champsimtrace.xz
430	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/627.cam4_s-573B.yaml --json results/1c/hbm2/champsim/627.cam4_s-573B.json traces/627.cam4_s-573B.champsimtrace.xz
431	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/628.pop2_s-17B.yaml --json results/1c/hbm2/champsim/628.pop2_s-17B.json traces/628.pop2_s-17B.champsimtrace.xz
432	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/631.deepsjeng_s-928B.yaml --json results/1c/hbm2/champsim/631.deepsjeng_s-928B.json traces/631.deepsjeng_s-928B.champsimtrace.xz
433	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/638.imagick_s-10316B.yaml --json results/1c/hbm2/champsim/638.imagick_s-10316B.json traces/638.imagick_s-10316B.champsimtrace.xz
434	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/638.imagick_s-4128B.yaml --json results/1c/hbm2/champsim/638.imagick_s-4128B.json traces/638.imagick_s-4128B.champsimtrace.xz
435	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/638.imagick_s-824B.yaml --json results/1c/hbm2/champsim/638.imagick_s-824B.json traces/638.imagick_s-824B.champsimtrace.xz
436	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/641.leela_s-1052B.yaml --json results/1c/hbm2/champsim/641.leela_s-1052B.json traces/641.leela_s-1052B.champsimtrace.xz
437	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/641.leela_s-1083B.yaml --json results/1c/hbm2/champsim/641.leela_s-1083B.json traces/641.leela_s-1083B.champsimtrace.xz
438	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/641.leela_s-149B.yaml --json results/1c/hbm2/champsim/641.leela_s-149B.json traces/641.leela_s-149B.champsimtrace.xz
439	:	1700000000.000	10.000	0	0	0	0	./bin/champsim_goldencove_1c_hbm2 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm2/ramulator/641.leela_s-334B.yaml --json results/1c/hbm2/champsim/641.leela_s-334B.json traces/641.leela_s-334B.champsimtrace.xz
