Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
196	:	1790052136.651	  6845.516	0	34963	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/657.xz_s-3167B.yaml --json results/1c/ddr5_llc/champsim/657.xz_s-3167B.json traces/657.xz_s-3167B.champsimtrace.xz
194	:	1790051155.887	  7909.256	0	35009	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-842B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-842B.json traces/654.roms_s-842B.champsimtrace.xz
188	:	1790048323.349	 11130.815	0	35302	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-1070B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-1070B.json traces/654.roms_s-1070B.champsimtrace.xz
186	:	1790048298.583	 11416.009	0	35310	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-1007B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-1007B.json traces/654.roms_s-1007B.champsimtrace.xz
210	:	1790053879.962	  6094.326	0	34176	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-1080B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-1080B.json traces/603.bwaves_s-1080B.champsimtrace.xz
214	:	1790054404.673	  5745.292	0	34151	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-3699B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-3699B.json traces/603.bwaves_s-3699B.champsimtrace.xz
215	:	1790054682.821	  5630.571	0	34173	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-5359B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-5359B.json traces/603.bwaves_s-5359B.champsimtrace.xz
125	:	1790032263.547	 28088.649	0	35419	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-782B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-782B.json traces/605.mcf_s-782B.champsimtrace.xz
191	:	1790048830.400	 11565.921	0	35286	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-293B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-293B.json traces/654.roms_s-293B.champsimtrace.xz
189	:	1790048416.118	 12357.250	0	35340	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-1390B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-1390B.json traces/654.roms_s-1390B.champsimtrace.xz
184	:	1790048136.513	 13136.009	0	35149	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/649.fotonik3d_s-7084B.yaml --json results/1c/ddr5_llc/champsim/649.fotonik3d_s-7084B.json traces/649.fotonik3d_s-7084B.champsimtrace.xz
203	:	1790053034.067	  8277.035	0	34286	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/600.perlbench_s-1273B.yaml --json results/1c/hbm1/champsim/600.perlbench_s-1273B.json traces/600.perlbench_s-1273B.champsimtrace.xz
204	:	1790053176.166	  8320.982	0	34306	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/600.perlbench_s-210B.yaml --json results/1c/hbm1/champsim/600.perlbench_s-210B.json traces/600.perlbench_s-210B.champsimtrace.xz
205	:	1790053247.945	  8358.172	0	34293	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/600.perlbench_s-570B.yaml --json results/1c/hbm1/champsim/600.perlbench_s-570B.json traces/600.perlbench_s-570B.champsimtrace.xz
4	:	1790009759.586	 52196.097	0	225215	0	0	./bin/champsim_goldencove_8c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/8c/ddr5/ramulator/random.yaml --json results/8c/ddr5/champsim/random.json traces/657.xz_s-3167B.champsimtrace.xz traces/605.mcf_s-1152B.champsimtrace.xz traces/605.mcf_s-665B.champsimtrace.xz traces/605.mcf_s-472B.champsimtrace.xz traces/641.leela_s-800B.champsimtrace.xz traces/607.cactuBSSN_s-4004B.champsimtrace.xz traces/648.exchange2_s-1227B.champsimtrace.xz traces/600.perlbench_s-1273B.champsimtrace.xz
208	:	1790053637.800	  8456.513	0	34595	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/602.gcc_s-2375B.yaml --json results/1c/hbm1/champsim/602.gcc_s-2375B.json traces/602.gcc_s-2375B.champsimtrace.xz
209	:	1790053863.029	  8313.838	0	34245	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/602.gcc_s-734B.yaml --json results/1c/hbm1/champsim/602.gcc_s-734B.json traces/602.gcc_s-734B.champsimtrace.xz
181	:	1790048004.982	 15082.731	0	35407	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/649.fotonik3d_s-10881B.yaml --json results/1c/ddr5_llc/champsim/649.fotonik3d_s-10881B.json traces/649.fotonik3d_s-10881B.champsimtrace.xz
193	:	1790050819.547	 12437.960	0	35307	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-523B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-523B.json traces/654.roms_s-523B.champsimtrace.xz
206	:	1790053446.083	 10525.447	0	34591	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/602.gcc_s-1850B.yaml --json results/1c/hbm1/champsim/602.gcc_s-1850B.json traces/602.gcc_s-1850B.champsimtrace.xz
213	:	1790054148.676	  9887.804	0	34271	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-2931B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-2931B.json traces/603.bwaves_s-2931B.champsimtrace.xz
229	:	1790059454.170	  5638.138	0	34169	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/607.cactuBSSN_s-4248B.yaml --json results/1c/hbm1/champsim/607.cactuBSSN_s-4248B.json traces/607.cactuBSSN_s-4248B.champsimtrace.xz
216	:	1790054778.344	 10959.003	0	34547	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-891B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-891B.json traces/603.bwaves_s-891B.champsimtrace.xz
211	:	1790053960.915	 12326.090	0	34648	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-1740B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-1740B.json traces/603.bwaves_s-1740B.champsimtrace.xz
212	:	1790053995.050	 12357.620	0	34637	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/603.bwaves_s-2609B.yaml --json results/1c/hbm1/champsim/603.bwaves_s-2609B.json traces/603.bwaves_s-2609B.champsimtrace.xz
182	:	1790048028.086	 19851.068	0	35433	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/649.fotonik3d_s-1176B.yaml --json results/1c/ddr5_llc/champsim/649.fotonik3d_s-1176B.json traces/649.fotonik3d_s-1176B.champsimtrace.xz
185	:	1790048158.980	 20005.017	0	35411	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/649.fotonik3d_s-8225B.yaml --json results/1c/ddr5_llc/champsim/649.fotonik3d_s-8225B.json traces/649.fotonik3d_s-8225B.champsimtrace.xz
226	:	1790058766.116	 10646.134	0	34287	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/607.cactuBSSN_s-2421B.yaml --json results/1c/hbm1/champsim/607.cactuBSSN_s-2421B.json traces/607.cactuBSSN_s-2421B.champsimtrace.xz
236	:	1790060773.376	  9093.105	0	34423	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/621.wrf_s-575B.yaml --json results/1c/hbm1/champsim/621.wrf_s-575B.json traces/621.wrf_s-575B.champsimtrace.xz
237	:	1790061272.529	  8620.912	0	34480	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/621.wrf_s-6673B.yaml --json results/1c/hbm1/champsim/621.wrf_s-6673B.json traces/621.wrf_s-6673B.champsimtrace.xz
228	:	1790059065.152	 10867.248	0	34301	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/607.cactuBSSN_s-4004B.yaml --json results/1c/hbm1/champsim/607.cactuBSSN_s-4004B.json traces/607.cactuBSSN_s-4004B.champsimtrace.xz
227	:	1790058982.173	 11029.806	0	34387	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/607.cactuBSSN_s-3477B.yaml --json results/1c/hbm1/champsim/607.cactuBSSN_s-3477B.json traces/607.cactuBSSN_s-3477B.champsimtrace.xz
239	:	1790061497.155	  8617.848	0	34345	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/621.wrf_s-8100B.yaml --json results/1c/hbm1/champsim/621.wrf_s-8100B.json traces/621.wrf_s-8100B.champsimtrace.xz
238	:	1790061311.118	  8853.734	0	34502	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/621.wrf_s-8065B.yaml --json results/1c/hbm1/champsim/621.wrf_s-8065B.json traces/621.wrf_s-8065B.champsimtrace.xz
220	:	1790055560.494	 14654.993	0	34752	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1644B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1644B.json traces/605.mcf_s-1644B.champsimtrace.xz
246	:	1790063971.539	  6729.272	0	34215	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/625.x264_s-12B.yaml --json results/1c/hbm1/champsim/625.x264_s-12B.json traces/625.x264_s-12B.champsimtrace.xz
247	:	1790064036.490	  6819.105	0	34209	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/625.x264_s-18B.yaml --json results/1c/hbm1/champsim/625.x264_s-18B.json traces/625.x264_s-18B.champsimtrace.xz
241	:	1790061955.723	  8925.885	0	34249	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-165B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-165B.json traces/623.xalancbmk_s-165B.champsimtrace.xz
243	:	1790062176.875	  9014.426	0	34446	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-325B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-325B.json traces/623.xalancbmk_s-325B.champsimtrace.xz
242	:	1790062094.318	  9684.165	0	34365	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-202B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-202B.json traces/623.xalancbmk_s-202B.champsimtrace.xz
248	:	1790065092.314	  6810.953	0	34202	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/625.x264_s-20B.yaml --json results/1c/hbm1/champsim/625.x264_s-20B.json traces/625.x264_s-20B.champsimtrace.xz
244	:	1790063087.725	  9258.499	0	34412	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-592B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-592B.json traces/623.xalancbmk_s-592B.champsimtrace.xz
207	:	1790053488.500	 19027.941	0	34700	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/602.gcc_s-2226B.yaml --json results/1c/hbm1/champsim/602.gcc_s-2226B.json traces/602.gcc_s-2226B.champsimtrace.xz
249	:	1790065737.356	  6846.888	0	34215	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/625.x264_s-33B.yaml --json results/1c/hbm1/champsim/625.x264_s-33B.json traces/625.x264_s-33B.champsimtrace.xz
250	:	1790066287.011	  6757.892	0	34224	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/625.x264_s-39B.yaml --json results/1c/hbm1/champsim/625.x264_s-39B.json traces/625.x264_s-39B.champsimtrace.xz
245	:	1790063257.515	 10056.814	0	34577	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-700B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-700B.json traces/623.xalancbmk_s-700B.champsimtrace.xz
230	:	1790059714.601	 14033.085	0	34659	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/619.lbm_s-2676B.yaml --json results/1c/hbm1/champsim/619.lbm_s-2676B.json traces/619.lbm_s-2676B.champsimtrace.xz
255	:	1790069866.491	  4265.003	0	33925	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/638.imagick_s-10316B.yaml --json results/1c/hbm1/champsim/638.imagick_s-10316B.json traces/638.imagick_s-10316B.champsimtrace.xz
233	:	1790060313.399	 14241.124	0	34660	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/619.lbm_s-4268B.yaml --json results/1c/hbm1/champsim/619.lbm_s-4268B.json traces/619.lbm_s-4268B.champsimtrace.xz
252	:	1790067879.165	  6894.985	0	34235	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/627.cam4_s-573B.yaml --json results/1c/hbm1/champsim/627.cam4_s-573B.json traces/627.cam4_s-573B.champsimtrace.xz
231	:	1790059974.294	 14827.138	0	34643	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/619.lbm_s-2677B.yaml --json results/1c/hbm1/champsim/619.lbm_s-2677B.json traces/619.lbm_s-2677B.champsimtrace.xz
251	:	1790066352.678	  8535.802	0	34335	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/627.cam4_s-490B.yaml --json results/1c/hbm1/champsim/627.cam4_s-490B.json traces/627.cam4_s-490B.champsimtrace.xz
253	:	1790068164.008	  6994.360	0	34249	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/628.pop2_s-17B.yaml --json results/1c/hbm1/champsim/628.pop2_s-17B.json traces/628.pop2_s-17B.champsimtrace.xz
225	:	1790058404.554	 17630.073	0	34671	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-994B.yaml --json results/1c/hbm1/champsim/605.mcf_s-994B.json traces/605.mcf_s-994B.champsimtrace.xz
232	:	1790060149.976	 15892.429	0	34630	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/619.lbm_s-3766B.yaml --json results/1c/hbm1/champsim/619.lbm_s-3766B.json traces/619.lbm_s-3766B.champsimtrace.xz
222	:	1790057370.981	 18708.182	0	34745	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-484B.yaml --json results/1c/hbm1/champsim/605.mcf_s-484B.json traces/605.mcf_s-484B.champsimtrace.xz
223	:	1790057901.241	 18329.470	0	34669	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-665B.yaml --json results/1c/hbm1/champsim/605.mcf_s-665B.json traces/605.mcf_s-665B.champsimtrace.xz
256	:	1790069893.448	  6719.401	0	34211	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/638.imagick_s-4128B.yaml --json results/1c/hbm1/champsim/638.imagick_s-4128B.json traces/638.imagick_s-4128B.champsimtrace.xz
235	:	1790060396.327	 16509.940	0	34668	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/620.omnetpp_s-874B.yaml --json results/1c/hbm1/champsim/620.omnetpp_s-874B.json traces/620.omnetpp_s-874B.champsimtrace.xz
257	:	1790069932.409	  7207.136	0	34179	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/638.imagick_s-824B.yaml --json results/1c/hbm1/champsim/638.imagick_s-824B.json traces/638.imagick_s-824B.champsimtrace.xz
260	:	1790070164.860	  7313.656	0	34219	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-149B.yaml --json results/1c/hbm1/champsim/641.leela_s-149B.json traces/641.leela_s-149B.champsimtrace.xz
221	:	1790056807.435	 20721.628	0	34718	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-472B.yaml --json results/1c/hbm1/champsim/605.mcf_s-472B.json traces/605.mcf_s-472B.champsimtrace.xz
258	:	1790070011.988	  7549.046	0	34276	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-1052B.yaml --json results/1c/hbm1/champsim/641.leela_s-1052B.json traces/641.leela_s-1052B.champsimtrace.xz
259	:	1790070115.009	  7501.348	0	34349	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-1083B.yaml --json results/1c/hbm1/champsim/641.leela_s-1083B.json traces/641.leela_s-1083B.champsimtrace.xz
254	:	1790069412.259	  8299.247	0	34280	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/631.deepsjeng_s-928B.yaml --json results/1c/hbm1/champsim/631.deepsjeng_s-928B.json traces/631.deepsjeng_s-928B.champsimtrace.xz
234	:	1790060352.203	 17396.240	0	34686	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/620.omnetpp_s-141B.yaml --json results/1c/hbm1/champsim/620.omnetpp_s-141B.json traces/620.omnetpp_s-141B.champsimtrace.xz
261	:	1790070215.495	  7650.708	0	34279	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-334B.yaml --json results/1c/hbm1/champsim/641.leela_s-334B.json traces/641.leela_s-334B.champsimtrace.xz
265	:	1790071191.308	  6681.892	0	34193	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-12459B.yaml --json results/1c/hbm1/champsim/644.nab_s-12459B.json traces/644.nab_s-12459B.champsimtrace.xz
264	:	1790070881.618	  7254.805	0	34265	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-862B.yaml --json results/1c/hbm1/champsim/641.leela_s-862B.json traces/641.leela_s-862B.champsimtrace.xz
262	:	1790070700.820	  7503.877	0	34261	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-602B.yaml --json results/1c/hbm1/champsim/641.leela_s-602B.json traces/641.leela_s-602B.champsimtrace.xz
263	:	1790070855.605	  7371.808	0	34285	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-800B.yaml --json results/1c/hbm1/champsim/641.leela_s-800B.json traces/641.leela_s-800B.champsimtrace.xz
217	:	1790054924.211	 24566.329	0	34687	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1152B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1152B.json traces/605.mcf_s-1152B.champsimtrace.xz
267	:	1790071903.273	  7911.737	0	34639	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-5853B.yaml --json results/1c/hbm1/champsim/644.nab_s-5853B.json traces/644.nab_s-5853B.champsimtrace.xz
270	:	1790072584.252	  7262.103	0	34247	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1227B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1227B.json traces/648.exchange2_s-1227B.champsimtrace.xz
268	:	1790072346.233	  8006.886	0	34205	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-7928B.yaml --json results/1c/hbm1/champsim/644.nab_s-7928B.json traces/644.nab_s-7928B.champsimtrace.xz
271	:	1790073044.915	  7323.485	0	34242	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1247B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1247B.json traces/648.exchange2_s-1247B.champsimtrace.xz
269	:	1790072516.456	  8029.557	0	34222	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-9322B.yaml --json results/1c/hbm1/champsim/644.nab_s-9322B.json traces/644.nab_s-9322B.champsimtrace.xz
266	:	1790071778.493	  8854.720	0	34255	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-12521B.yaml --json results/1c/hbm1/champsim/644.nab_s-12521B.json traces/644.nab_s-12521B.champsimtrace.xz
272	:	1790073314.337	  7335.509	0	33440	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1511B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1511B.json traces/648.exchange2_s-1511B.champsimtrace.xz
277	:	1790074801.440	  6754.570	0	33419	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-387B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-387B.json traces/648.exchange2_s-387B.champsimtrace.xz
240	:	1790061606.124	 19994.398	0	34687	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-10B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-10B.json traces/623.xalancbmk_s-10B.champsimtrace.xz
273	:	1790073747.695	  7929.106	0	33458	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1699B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1699B.json traces/648.exchange2_s-1699B.champsimtrace.xz
274	:	1790074131.508	  7814.546	0	34266	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1712B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1712B.json traces/648.exchange2_s-1712B.champsimtrace.xz
276	:	1790074774.158	  7515.394	0	34226	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-353B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-353B.json traces/648.exchange2_s-353B.champsimtrace.xz
286	:	1790077139.551	  5236.825	0	34172	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1021B.yaml --json results/1c/hbm1/champsim/654.roms_s-1021B.json traces/654.roms_s-1021B.champsimtrace.xz
103	:	1790027195.313	 55259.891	0	244746	0	0	./bin/champsim_goldencove_8c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/8c/ddr5_llc/ramulator/random.yaml --json results/8c/ddr5_llc/champsim/random.json traces/657.xz_s-3167B.champsimtrace.xz traces/605.mcf_s-1152B.champsimtrace.xz traces/605.mcf_s-665B.champsimtrace.xz traces/605.mcf_s-472B.champsimtrace.xz traces/641.leela_s-800B.champsimtrace.xz traces/607.cactuBSSN_s-4004B.champsimtrace.xz traces/648.exchange2_s-1227B.champsimtrace.xz traces/600.perlbench_s-1273B.champsimtrace.xz
275	:	1790074554.531	  7922.406	0	34243	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-210B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-210B.json traces/648.exchange2_s-210B.champsimtrace.xz
278	:	1790074888.491	  7632.837	0	34223	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-584B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-584B.json traces/648.exchange2_s-584B.champsimtrace.xz
279	:	1790075158.373	  7577.767	0	34229	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-72B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-72B.json traces/648.exchange2_s-72B.champsimtrace.xz
